TimeUtc,Symbol,Selected,Prev,Oracle,Tradable,Reason,MinScore,MinMargin,HysteresisLockMinutes,ScoreMM,ScoreMR,ScoreBO,Adx1h,AtrPct1h,Atr1hAbs,ZDvwap,ZSlopeDvwap,AutoCorr5m,Bbw15mPct,Bbw15mRaw,SpreadBps,OiDelta1hPct,Funding8h,BasisPct,DeltaCvd5m,DistToLiqPct,HasInsideOrNr7,DonchianBreakUp,DonchianBreakDown,Bbw15mExpanding,OpeningRangeHigh,OpeningRangeLow,CorrToBtc15m,BtcBiasOpposite,SinceUtc
2025-11-12T00:09:02.4945801Z,ETHUSDT,0,0,,1,OK,55,10,30,0,25,0,27.93199534598632,1.1076137244418278,38.005438965399996,,,-0.1123532436509712,42.81767955801105,1.6989767499243993,0.029143558253601418,-0.47967491879240426,-2.02E-05,0,12.31,,0,0,0,0,3486.67,3462.77,0.7796933136875884,0,2025-11-12T00:09:02.4945801Z
2025-11-12T00:10:02.3630198Z,ETHUSDT,0,0,,1,OK,55,10,30,0,25,15,27.93199534598632,1.1093433908766643,38.005438965399996,,,-0.10901649634001782,42.81767955801105,1.6989767499243993,0.029189921303972167,-0.47967491879240426,-2.02E-05,0.03328000747340519,-127.65,,1,0,0,0,3486.67,3462.77,0.7796933136875884,0,2025-11-12T00:10:02.3630198Z
2025-11-12T00:11:12.7802435Z,ETHUSDT,0,0,,1,OK,55,10,30,0,25,15,27.93199534598632,1.1104162286136683,38.005438965399996,,,-0.10901649634001782,42.81767955801105,1.6989767499243993,0.029223103785853095,-0.47967491879240426,-2.02E-05,-0.004675300388049933,145.77,,1,0,0,0,3487.23,3462.77,0.7796933136875884,0,2025-11-12T00:11:12.7802435Z
2025-11-12T00:15:02.4240081Z,ETHUSDT,0,0,,1,OK,55,10,30,0,25,0,27.93199534598632,1.1129656279126974,38.005438965399996,,,-0.09825369305830453,42.81767955801105,1.6989767499243993,0.029284377663048096,-0.47967491879240426,-2.02E-05,0.030752108716026242,193.36,0.5,0,0,0,0,3494.89,3462.77,0.7724120453596348,0,2025-11-12T00:15:02.4240081Z
2025-11-12T00:16:02.3197744Z,ETHUSDT,0,0,,1,OK,55,10,30,0,25,0,27.93199534598632,1.1114586381725555,38.005438965399996,,,-0.09825369305830453,38.950276243093924,1.6500345242796182,0.029244725713717532,-0.47967491879240426,-2.02E-05,0.0017545193494242252,253.17,0.6,0,0,0,0,3494.89,3462.77,0.7724120453596348,0,2025-11-12T00:16:02.3197744Z
